"","x"
"2486",10.22525199
"2487",10.76016183
"2488",9.072790615
"2489",9.862755466
"2490",9.613545186
"2491",9.542321724
"2492",9.410066462
"2493",11.99119066
"2494",9.811851394
"2495",11.88308118
"2496",8.125276491
"2497",8.720271649
"2498",13.63543265
"2499",5.228158106
"2500",9.256407385
"2501",9.20225663
"2502",10.40774402
"2503",9.843368614
"2504",9.371291419
"2505",11.6226249
"2506",11.00762338
"2507",9.491603052
"2508",9.257145579
"2509",16.12703146
"2510",11.45467045
"2511",10.37880791
"2512",11.50119938
"2513",6.483648259
"2514",9.39037955
"2515",9.922114023
"2516",11.52520121
"2517",9.421207074
"2518",8.301425494
"2519",12.76580336
"2520",9.685609849
"2521",12.35763358
"2522",8.027328083
"2523",9.670424348
"2524",6.138572867
"2525",10.21448395
"2526",11.7169023
"2527",6.2730666
"2528",9.511400772
"2529",8.556730791
"2530",9.90550335
"2531",7.270327195
"2532",8.571973057
"2533",9.647994755
"2534",10.88270782
"2535",8.78469834
"2536",8.348277413
"2537",7.970560338
"2538",7.3680439
"2539",14.49469496
"2540",8.872974544
"2541",11.219878
"2542",10.42289451
"2543",8.445026148
"2544",8.11561202
"2545",9.680703072
"2546",7.834753856
"2547",11.92423313
"2548",8.378548659
"2549",8.495637415
"2550",10.54912441
"2551",10.16945651
"2552",9.621856678
"2553",6.381322602
"2554",9.089579396
"2555",9.025690151
"2556",4.092576946
"2557",9.469826631
"2558",7.893333615
"2559",9.769030922
"2560",4.252998453
"2561",12.84547351
"2562",6.82692897
"2563",8.325801132
"2564",8.619210308
"2565",13.23743737
"2566",6.676402578
"2567",8.712155273
"2568",7.516164262
"2569",9.990632423
"2570",11.01076291
"2571",11.86101321
"2572",10.67608299
"2573",7.232161713
"2574",10.00324189
"2575",10.43859137
"2576",9.887581423
"2577",12.2189178
"2578",11.14394919
"2579",6.757526961
"2580",9.307891094
"2581",10.8915404
"2582",10.13732395
"2583",6.354440559
"2584",8.164276784
"2585",6.397205346
"2586",10.40250866
"2587",9.142805659
"2588",7.172395585
"2589",9.641563818
"2590",4.250054053
"2591",9.268860893
"2592",12.24563858
"2593",6.313658261
"2594",8.327441573
"2595",9.134618124
"2596",7.047288552
"2597",10.64077761
"2598",12.77498537
"2599",9.978573255
"2600",9.340301124
"2601",5.601319421
"2602",11.7425375
"2603",9.489195429
"2604",10.56709171
"2605",11.28393747
"2606",11.79987966
"2607",11.32546404
"2608",9.243508598
"2609",7.774602143
"2610",8.642629693
"2611",11.46370966
"2612",9.525057058
"2613",6.211612173
"2614",12.78908867
"2615",5.098766574
"2616",12.56169249
"2617",8.427900711
"2618",4.962400523
"2619",6.545559572
"2620",10.60113061
"2621",11.33042401
"2622",6.671871702
"2623",8.408689007
"2624",7.868470892
"2625",9.70659907
"2626",11.29624061
"2627",9.866009231
"2628",8.104091791
"2629",6.771553839
"2630",10.75085814
"2631",9.62322351
"2632",8.16570647
"2633",8.134999809
"2634",8.324745392
"2635",7.367702985
"2636",7.647536598
"2637",8.803707775
"2638",14.45335067
"2639",8.768441207
"2640",8.297296463
"2641",7.22891024
"2642",9.028699802
"2643",10.90664469
"2644",11.25684586
"2645",8.298920123
"2646",6.555409381
"2647",6.352694143
"2648",11.10513793
"2649",10.82341909
"2650",10.78165049
"2651",10.80215843
"2652",10.23263337
"2653",10.15476013
"2654",8.834722734
"2655",4.732389258
"2656",9.511851641
"2657",10.7801363
"2658",9.799771306
"2659",7.331131048
"2660",6.301668187
"2661",12.73540019
"2662",8.658572243
"2663",13.39490826
"2664",9.92583079
"2665",9.544565514
"2666",7.474966862
"2667",6.998042636
"2668",12.30277494
"2669",9.246775973
"2670",11.93931163
"2671",8.459776077
"2672",10.76184318
"2673",11.51410351
"2674",12.35203921
"2675",11.7361362
"2676",12.70225815
"2677",12.44547389
"2678",13.74616351
"2679",11.14510601
"2680",11.43109126
"2681",11.17958233
"2682",10.27111741
"2683",13.61515758
"2684",8.169400861
"2685",9.019310022
"2686",8.626076268
"2687",5.502273214
"2688",10.91714073
"2689",11.66916079
"2690",8.924517875
"2691",12.01663377
"2692",13.27015271
"2693",10.3324033
"2694",5.866275847
"2695",6.665930998
"2696",9.410873726
"2697",11.64708149
"2698",11.3986167
"2699",11.49133152
"2700",6.948689891
"2701",10.88181994
"2702",13.32867926
"2703",9.161512921
"2704",8.341293199
"2705",7.081949948
"2706",5.837885205
"2707",9.567575911
"2708",11.26823763
"2709",9.479863705
"2710",4.631657685
"2711",10.02002821
"2712",7.58860337
"2713",10.63029136
"2714",7.816742181
"2715",12.42395587
"2716",8.488419262
"2717",11.05801196
"2718",9.798396657
"2719",5.30261847
"2720",13.12042668
"2721",7.372031346
"2722",10.15357029
"2723",10.25736563
"2724",9.631948955
"2725",9.053402058
"2726",10.26079964
"2727",9.139255391
"2728",9.729387448
"2729",4.984197904
"2730",7.159121178
"2731",8.219564951
"2732",9.223863929
"2733",8.602502646
"2734",8.617182858
"2735",10.08220511
"2736",11.98200915
"2737",10.99141819
"2738",10.24549121
"2739",8.088437223
"2740",11.29738412
"2741",11.66268381
"2742",6.199051585
"2743",12.64469031
"2744",8.609907237
"2745",7.847369915
"2746",9.963287494
"2747",9.089351913
"2748",10.74081102
"2749",12.18860618
"2750",9.21732481
"2751",9.051968383
"2752",15.0857574
"2753",6.660555497
"2754",8.576298514
"2755",9.395497011
"2756",10.95751289
"2757",8.812993516
"2758",9.583155139
"2759",11.34075074
"2760",10.38430276
"2761",5.821737801
"2762",10.45136828
"2763",8.104237317
"2764",7.295738226
"2765",13.21270974
"2766",12.92464857
"2767",10.61412981
"2768",8.480141813
"2769",8.660621245
"2770",9.29988494
"2771",6.189233765
"2772",9.656423828
"2773",9.728701608
"2774",7.366733298
"2775",7.462108435
"2776",9.208078336
"2777",8.692948594
"2778",11.98807572
"2779",8.181827687
"2780",10.38069207
"2781",12.8876444
"2782",11.34865945
"2783",9.614234259
"2784",7.498964887
"2785",10.98426278
"2786",8.242774493
"2787",10.8790269
"2788",9.044226159
"2789",8.442155598
"2790",6.383193284
"2791",8.116578895
"2792",8.658946861
"2793",13.12523599
"2794",8.755627088
"2795",7.575333606
"2796",8.02166702
"2797",10.07977928
"2798",9.940418824
"2799",13.2737521
"2800",7.426201506
"2801",10.58719829
"2802",8.325850976
"2803",10.4711622
"2804",8.882055341
"2805",12.22049339
"2806",11.35541067
"2807",7.915968829
"2808",12.58977804
"2809",10.55142125
"2810",5.215252241
"2811",7.94377478
"2812",9.372895648
"2813",10.48175686
"2814",10.93639061
"2815",7.034500321
"2816",3.640789308
"2817",11.35696985
"2818",10.13323605
"2819",8.876986081
"2820",9.461093035
"2821",12.20912313
"2822",6.705367045
"2823",8.013230641
"2824",11.22427558
"2825",13.29886604
"2826",9.004722792
"2827",9.702560913
"2828",3.183624589
"2829",10.34715176
"2830",12.31413989
"2831",8.712961221
"2832",8.794327444
"2833",10.48675419
"2834",10.05726152
"2835",11.5429118
"2836",8.896100152
"2837",12.23811082
"2838",3.916920557
"2839",10.36533446
"2840",10.56535704
"2841",10.33026102
"2842",10.83704927
"2843",8.489742419
"2844",9.086805276
"2845",9.131964144
"2846",10.32035018
"2847",10.86420228
"2848",7.345000548
"2849",9.676761291
"2850",12.9599033
"2851",10.86161538
"2852",8.908667662
"2853",10.73443722
"2854",14.70922916
"2855",7.552601832
"2856",10.56217278
"2857",6.803435338
"2858",9.174864064
"2859",10.81086273
"2860",9.398688938
"2861",8.577828975
"2862",7.141238071
"2863",13.58373473
"2864",9.339044486
"2865",11.30988537
"2866",11.25502092
"2867",9.666693151
"2868",13.50345461
"2869",7.460229801
"2870",10.53022777
"2871",9.45287128
"2872",9.891485716
"2873",9.817984845
"2874",4.635589952
"2875",7.036979398
"2876",10.55746404
"2877",12.25957291
"2878",7.518891458
"2879",11.61213765
"2880",9.624309312
"2881",9.920748938
"2882",7.781615494
"2883",12.19944775
"2884",10.33710509
"2885",4.287978802
"2886",9.707221387
"2887",10.78373734
"2888",9.79426956
"2889",8.999523198
"2890",7.269467268
"2891",6.923749021
"2892",11.76150377
"2893",9.592672532
"2894",10.09491032
"2895",11.37806747
"2896",9.936718821
"2897",9.919602497
"2898",6.74084017
"2899",8.620775271
"2900",9.6533569
"2901",7.892329863
"2902",12.54845373
"2903",7.001332567
"2904",9.063888324
"2905",6.944035384
"2906",6.235658061
"2907",12.73575876
"2908",6.855161503
"2909",10.51010039
"2910",10.36563519
"2911",11.76119677
"2912",11.80428251
"2913",8.008143522
"2914",11.44720562
"2915",6.753719608
"2916",7.062648783
"2917",6.10189338
"2918",8.547210407
"2919",9.737617579
"2920",9.276601981
"2921",8.971218249
"2922",6.140042943
"2923",10.8209014
"2924",12.90905583
"2925",8.67166682
"2926",8.587160725
"2927",10.25399303
"2928",11.28996641
"2929",7.534623381
"2930",10.53439979
"2931",11.370128
"2932",7.789631213
"2933",10.02975776
"2934",14.93752647
"2935",10.99009285
"2936",8.574954056
"2937",6.952186279
"2938",6.84843189
"2939",8.889768231
"2940",10.39165939
"2941",6.84663748
"2942",5.742761763
"2943",9.355279861
"2944",10.19903346
"2945",13.57196618
"2946",8.318786038
"2947",14.69662888
"2948",7.724514438
"2949",9.611496788
"2950",7.272959306
"2951",7.497736538
"2952",4.987166082
"2953",8.615738479
"2954",9.571732602
"2955",11.21593252
"2956",13.26625073
"2957",7.295926395
"2958",12.44908153
"2959",6.988903779
"2960",13.25511077
"2961",10.31325805
"2962",8.762029441
"2963",8.59247341
"2964",9.825117057
"2965",10.71888237
"2966",7.983893132
"2967",8.231087853
"2968",8.639127062
"2969",9.089469559
"2970",10.2402428
"2971",10.30406544
"2972",7.746608332
"2973",8.002867927
"2974",8.595166879
"2975",11.45569239
"2976",8.557267646
"2977",10.38919623
"2978",10.2683289
"2979",13.57137411
"2980",7.886301749
"2981",8.670566476
"2982",7.774620017
"2983",10.15549203
"2984",10.00637377
"2985",7.789343559
"2986",6.663067344
"2987",8.48312706
"2988",10.69741966
"2989",9.356539515
"2990",9.973564118
"2991",11.57492159
"2992",16.28280527
"2993",10.58519559
"2994",8.432139959
"2995",7.709804087
"2996",11.42695353
"2997",7.449985144
"2998",6.798863403
"2999",10.13783482
"3000",9.656019644
"3001",7.115363349
"3002",9.990879112
"3003",11.4286833
"3004",4.811475427
"3005",9.43418635
"3006",7.062766927
"3007",6.813484157
"3008",10.81532332
"3009",9.254950434
"3010",10.86583921
"3011",9.155894246
"3012",14.28181566
"3013",10.64691769
"3014",8.247255416
"3015",11.11342683
"3016",10.9455179
"3017",7.943073314
"3018",8.454360864
"3019",4.780549087
"3020",9.234514537
"3021",5.048609694
"3022",10.31634543
"3023",6.570481259
"3024",8.615859818
"3025",7.60657924
"3026",12.68852791
"3027",11.73271182
"3028",7.694214061
"3029",10.051613
"3030",8.391638965
"3031",11.94192837
"3032",8.886261526
"3033",6.053186967
"3034",7.157756442
"3035",10.91263065
"3036",10.08425007
"3037",9.66320136
"3038",9.782966726
"3039",9.787236881
"3040",7.534043394
"3041",6.72572669
"3042",9.275428669
"3043",6.993993929
"3044",10.22979728
"3045",12.28070599
"3046",10.90641059
"3047",10.48440054
"3048",9.565182918
"3049",7.840584211
"3050",3.590933987
"3051",6.38967437
"3052",9.561360374
"3053",11.80613529
"3054",11.32674278
"3055",8.133463756
"3056",9.330891002
"3057",8.851989582
"3058",7.018348927
"3059",6.974109195
"3060",8.843263342
"3061",8.207561432
"3062",9.762090954
"3063",6.152345215
"3064",4.363940654
"3065",11.08039023
"3066",8.893544279
"3067",6.77533595
"3068",9.699101201
"3069",12.29482808
"3070",11.0740337
"3071",10.10576
"3072",10.35729094
"3073",7.603850667
"3074",14.1452939
"3075",8.699096566
"3076",7.988675794
"3077",10.17537491
"3078",10.89840006
"3079",9.781842191
"3080",6.831664968
"3081",14.61372365
"3082",9.069902902
"3083",13.3786088
"3084",11.75130738
"3085",5.307815328
"3086",9.430185746
"3087",15.44195471
"3088",7.616047752
"3089",11.07176471
"3090",10.50720443
"3091",8.485026324
"3092",9.455211281
"3093",12.30413447
"3094",9.521072705
"3095",9.917775748
"3096",9.084689613
"3097",11.15564992
"3098",9.550273124
"3099",11.51286135
"3100",11.35206636
"3101",9.59236994
"3102",12.80411521
"3103",7.830927102
"3104",8.791080872
"3105",7.799483134
"3106",5.662555136
"3107",10.93739788
"3108",12.15659286
"3109",7.46454549
"3110",7.419303074
"3111",10.9614557
"3112",7.481285543
"3113",9.327654892
"3114",9.222427656
"3115",10.42671599
"3116",8.620817821
"3117",9.466892639
"3118",13.12104077
"3119",11.44088814
"3120",13.81159184
"3121",5.638282335
"3122",4.37379631
"3123",11.09969652
"3124",8.683400411
"3125",9.607149359
"3126",8.897680474
"3127",7.190074816
"3128",10.20314118
"3129",9.849155388
"3130",10.30607899
"3131",11.31132159
"3132",8.626612939
"3133",9.159124062
"3134",10.15375872
"3135",11.70982687
"3136",7.432454102
"3137",8.782734635
"3138",8.97111211
"3139",7.910832947
"3140",11.78162675
"3141",10.48974158
"3142",10.54771455
"3143",8.95615516
"3144",7.96625081
"3145",11.57683702
"3146",9.89898806
"3147",8.31643292
"3148",13.30538994
"3149",9.928691412
"3150",7.737337409
"3151",8.296822509
"3152",11.5415667
"3153",10.5325167
"3154",9.11124487
"3155",7.138586705
"3156",5.949851884
"3157",9.256605288
"3158",10.84071099
"3159",10.34904562
"3160",8.024855544
"3161",9.763800141
"3162",11.67676641
"3163",8.954771167
"3164",10.95579779
"3165",9.427247052
"3166",10.73520892
"3167",7.827931607
"3168",7.9156211
"3169",16.58875541
"3170",8.15622798
"3171",11.82108881
"3172",8.167906775
"3173",7.246104814
"3174",13.09011392
"3175",10.43397574
"3176",9.857850562
"3177",11.39673926
"3178",9.811579665
"3179",9.120405556
"3180",8.052220575
"3181",8.851632431
"3182",4.60809668
"3183",4.363173716
"3184",6.432319953
"3185",7.696984762
"3186",9.752721214
"3187",9.445496449
"3188",9.388246207
"3189",10.11348653
"3190",9.640552269
"3191",8.481060949
"3192",4.918050594
"3193",9.021422213
"3194",9.990707424
"3195",10.93493867
"3196",8.679501974
"3197",11.3573955
"3198",9.022952859
"3199",8.911981058
"3200",10.08849479
"3201",7.404482921
"3202",9.9520461
"3203",7.225789101
"3204",9.882004806
"3205",4.192334877
"3206",8.288651437
"3207",8.269588001
"3208",12.70750184
"3209",12.12089199
"3210",8.62088381
"3211",8.419363671
"3212",9.382199606
"3213",8.994298141
"3214",7.464497923
"3215",10.07532721
"3216",8.065637744
"3217",8.823127921
"3218",7.847987476
"3219",9.647862653
"3220",10.36717638
"3221",5.386655367
"3222",9.124013639
"3223",13.82358361
"3224",11.93445745
"3225",5.933500831
"3226",6.877768662
"3227",10.29460076
"3228",9.210764409
"3229",9.506631234
"3230",8.355979881
"3231",10.94190868
"3232",10.65802998
"3233",12.55699062
"3234",6.92019814
"3235",12.95852579
"3236",6.428146052
"3237",9.445730034
"3238",9.790358173
"3239",7.675767214
"3240",9.586679755
"3241",8.436194134
"3242",12.50960023
"3243",11.00972896
"3244",11.53361872
"3245",13.5694447
"3246",9.085378117
"3247",10.21868905
"3248",10.62732361
"3249",9.110779872
"3250",12.46993801
"3251",11.79194897
"3252",10.92988818
"3253",8.874635183
"3254",12.28881973
"3255",10.44157368
"3256",11.92321285
"3257",3.990900903
"3258",8.474355479
"3259",7.920856825
"3260",12.02058583
"3261",10.2693763
"3262",10.59360094
"3263",7.764533352
"3264",9.420609671
"3265",9.105123446
"3266",11.46335832
"3267",12.43546547
"3268",11.80010239
"3269",8.761095484
"3270",6.909250488
"3271",8.774003623
"3272",8.942630287
"3273",9.427688492
"3274",10.49508417
"3275",7.05466177
"3276",9.992885288
"3277",12.33485078
"3278",5.230193722
"3279",11.62350252
"3280",5.629333606
"3281",7.765989156
"3282",13.49311708
"3283",10.15259221
"3284",5.388455835
"3285",10.23212452
"3286",7.054811913
"3287",8.070538851
"3288",8.672296681
"3289",5.912465018
"3290",8.941667364
"3291",8.409232655
"3292",11.9209634
"3293",12.65576669
"3294",13.18510404
"3295",12.78694741
"3296",9.922423112
"3297",8.337386476
"3298",9.073303309
"3299",8.323005763
"3300",11.08898321
"3301",9.759427306
"3302",9.859384892
"3303",8.64160083
"3304",12.2077135
"3305",12.07798034
"3306",10.75918258
"3307",12.54910724
"3308",10.17891702
"3309",14.10752715
"3310",11.6198402
"3311",8.074312712
"3312",12.10897367
"3313",12.23968066
"3314",13.95024969
"3315",7.750575771
"3316",11.16892647
"3317",2.506722757
"3318",11.21577486
"3319",10.46757667
"3320",9.204389684
"3321",7.180063022
"3322",8.513268084
"3323",11.68474211
"3324",8.616782961
"3325",11.84637611
"3326",11.82393698
"3327",8.767119086
"3328",7.406651075
"3329",12.18456261
"3330",9.833585735
"3331",9.280455441
"3332",9.601603675
"3333",10.97038551
"3334",9.750414379
"3335",8.924380199
"3336",11.14014657
"3337",9.725740801
"3338",7.809649412
"3339",5.806358471
"3340",10.65583516
"3341",9.297497248
"3342",8.918765087
"3343",10.63034754
"3344",9.583061365
"3345",10.95873245
"3346",8.558045532
"3347",8.663975977
"3348",5.854153312
"3349",9.808432487
"3350",10.18287627
"3351",11.7315983
"3352",9.690554345
"3353",11.57682593
"3354",9.600617995
"3355",10.13861896
"3356",10.10476727
"3357",7.003377155
"3358",6.541184249
"3359",10.25295389
"3360",9.241067135
"3361",9.084118064
"3362",7.462053222
"3363",8.525828026
"3364",7.948995026
"3365",9.648656759
"3366",8.67525201
"3367",9.833399189
"3368",10.77764671
"3369",13.50955328
"3370",8.013478826
"3371",8.464875748
"3372",10.59793105
"3373",6.838907721
"3374",4.697568339
"3375",11.19875748
"3376",10.11209239
"3377",12.00942142
"3378",7.898744862
"3379",7.853549717
"3380",9.308138486
"3381",13.17065872
"3382",6.58939704
"3383",6.36410097
"3384",10.50352938
"3385",8.608037756
"3386",7.831115327
"3387",9.484695243
"3388",10.60819355
"3389",9.090626782
"3390",10.42895377
"3391",10.40549738
"3392",5.908062924
"3393",8.351902061
"3394",10.0220031
"3395",13.16424778
"3396",11.30592104
"3397",7.747611207
"3398",8.889173749
"3399",6.5513481
"3400",8.612405864
"3401",8.460739813
"3402",7.960761285
"3403",7.972373596
"3404",11.60354053
"3405",7.078521876
"3406",9.275596567
"3407",6.97142759
"3408",9.847625442
"3409",7.976314641
"3410",6.848046975
"3411",12.97893614
"3412",9.084175371
"3413",10.5395982
"3414",11.19082234
"3415",7.303895244
"3416",7.316644819
"3417",11.66278311
"3418",9.399410692
"3419",6.647616934
"3420",12.74224327
"3421",10.62502309
"3422",6.492635968
"3423",9.202249022
"3424",9.112814132
"3425",5.523237563
"3426",9.011213278
"3427",7.523349966
"3428",7.062311396
"3429",6.681428979
"3430",10.65050284
"3431",11.69277309
"3432",9.28441947
"3433",6.873577771
"3434",11.01791344
"3435",7.734700775
"3436",8.47234551
"3437",8.065899654
"3438",6.607590001
"3439",10.00629625
"3440",8.612632801
"3441",6.917324918
"3442",6.903686405
"3443",7.745455373
"3444",6.972002517
"3445",9.297238923
"3446",12.03634675
"3447",6.506998245
"3448",9.427867744
"3449",9.582675095
"3450",10.8223595
"3451",6.80694049
"3452",9.997352567
"3453",10.88172347
"3454",9.650419977
"3455",10.4227534
"3456",10.62879668
"3457",9.827916583
"3458",9.541793768
"3459",7.504682677
"3460",7.810174774
"3461",9.920597843
"3462",8.941101201
"3463",11.72571357
"3464",11.58496051
"3465",10.55392928
"3466",7.419932811
"3467",10.72777566
"3468",7.581254684
"3469",8.924541596
"3470",5.994505261
"3471",9.200673117
"3472",6.758018253
"3473",7.600334887
"3474",10.09950434
"3475",9.263378272
"3476",11.72024935
"3477",8.374386405
"3478",9.673584354
"3479",6.9754051
"3480",12.4977969
"3481",8.182291594
"3482",8.955356366
"3483",10.33178131
"3484",10.56682945
"3485",8.660336567
"3486",8.113021571
"3487",15.51124537
"3488",9.890220612
"3489",8.338135022
"3490",11.47996339
"3491",7.776287596
"3492",10.04904839
"3493",8.87596115
"3494",11.15801765
"3495",8.673364764
"3496",6.619091186
"3497",8.405103622
"3498",12.35865976
"3499",13.04410082
"3500",5.981675225
"3501",10.04231639
"3502",9.878881232
"3503",11.38096387
"3504",11.55721808
"3505",10.87754814
"3506",12.56851108
"3507",10.80259087
"3508",7.209592248
"3509",9.712427895
"3510",10.19646901
"3511",10.17747387
"3512",12.68609072
"3513",9.503666326
"3514",11.66824246
"3515",5.877676847
"3516",11.93499336
"3517",11.35918594
"3518",10.85954743
"3519",8.798294316
"3520",10.02752476
"3521",9.251096895
"3522",6.884798728
"3523",9.46364869
"3524",8.278392668
"3525",7.28019177
"3526",9.830175388
"3527",7.848476599
"3528",9.466146436
"3529",4.311625389
"3530",10.90784712
"3531",8.663229359
"3532",10.64491485
"3533",12.64717192
"3534",7.691212538
"3535",10.60819125
"3536",8.28471838
"3537",9.77187437
"3538",12.07495675
"3539",11.41770114
"3540",7.200656326
"3541",9.560700901
"3542",7.369895506
"3543",10.88208799
"3544",8.648037639
"3545",10.18965993
"3546",7.945523165
"3547",6.952385473
"3548",8.05701112
"3549",10.06446401
"3550",7.977483892
"3551",9.665721589
"3552",7.809707976
"3553",10.36490937
"3554",4.955289253
"3555",8.914481388
"3556",5.066603312
"3557",9.070192106
"3558",4.163240443
"3559",5.719613895
"3560",11.93609363
"3561",10.53431006
"3562",5.622223945
"3563",7.765334503
"3564",8.883101166
"3565",10.00603583
"3566",8.418794933
"3567",8.842818013
"3568",11.38626577
"3569",6.538363983
"3570",9.197715904
"3571",10.29906486
"3572",7.789851158
"3573",9.633446816
"3574",10.30119897
"3575",11.04308136
"3576",10.81221449
"3577",6.182963119
"3578",5.601980038
"3579",8.380237003
"3580",7.532085024
"3581",10.18962557
"3582",8.453069003
"3583",7.577451323
"3584",7.975322168
"3585",8.226365942
"3586",12.89326567
"3587",9.377873717
"3588",10.20413047
"3589",10.74715393
"3590",11.47422368
"3591",10.99583653
"3592",8.426430363
"3593",9.543531096
"3594",12.76189165
"3595",10.30125773
"3596",8.41989218
"3597",10.02966874
"3598",9.737207648
"3599",13.86924483
"3600",9.719509936
"3601",8.263966891
"3602",13.33825108
"3603",10.41073312
"3604",8.041779912
"3605",10.7475415
"3606",7.998101563
"3607",11.93156675
"3608",9.60241551
"3609",11.73683495
"3610",9.564777841
"3611",6.749364512
"3612",9.590174018
"3613",7.584405162
"3614",11.10063162
"3615",9.391604466
"3616",7.636824799
"3617",5.138465844
"3618",10.30263794
"3619",9.402358566
"3620",6.421115266
"3621",9.518745499
"3622",9.090970736
"3623",7.067919681
"3624",8.226845015
"3625",7.926048276
"3626",8.246310778
"3627",8.603893513
"3628",10.93650066
"3629",8.338844734
"3630",11.26114277
"3631",11.54556084
"3632",12.06913531
"3633",4.459314928
"3634",7.398961392
"3635",8.963568668
"3636",6.19770197
"3637",5.496302148
"3638",10.22508927
"3639",10.20248185
"3640",10.6659464
"3641",12.54564413
"3642",7.156647587
"3643",10.25856108
"3644",8.922807897
"3645",10.15899798
"3646",8.46328429
"3647",8.376080934
"3648",8.121052072
"3649",9.68396056
"3650",10.83759722
"3651",6.768594368
"3652",7.845023093
"3653",10.11052223
"3654",9.425838091
"3655",11.95820008
"3656",6.484767836
"3657",7.386910243
"3658",9.898695068
"3659",8.361281269
"3660",10.59238619
"3661",10.02395204
"3662",9.106417962
"3663",8.391088215
"3664",4.003604586
"3665",7.09359336
"3666",7.824966953
"3667",6.826193103
"3668",8.052835891
"3669",9.795519368
"3670",7.731686745
"3671",9.858427154
"3672",5.00010154
"3673",7.692435139
"3674",7.653930086
"3675",13.84964424
"3676",8.150730068
"3677",8.846306426
"3678",6.44768559
"3679",6.841174217
"3680",7.914738945
"3681",7.668389832
"3682",7.387559897
"3683",10.61380055
"3684",10.63931357
"3685",11.6518464
"3686",12.1977461
"3687",9.082263723
"3688",11.26226573
"3689",8.029933626
"3690",12.11374984
"3691",11.07848506
"3692",10.74160934
"3693",8.970415472
"3694",8.295389467
"3695",10.48454944
"3696",7.22276562
"3697",6.522166724
"3698",10.95689567
"3699",8.02561166
"3700",8.639110332
"3701",7.97158029
"3702",9.470375498
"3703",9.959511883
"3704",7.006169966
"3705",10.00262641
"3706",10.61617107
"3707",8.35488106
"3708",11.61731801
"3709",8.389652153
"3710",10.00810095
"3711",9.98613432
"3712",11.81663305
"3713",8.125573251
"3714",6.679052079
"3715",11.56291171
"3716",12.99381483
"3717",11.95491878
"3718",10.63015333
"3719",7.99877162
"3720",7.936834446
"3721",11.38673975
"3722",12.56551364
"3723",8.508190083
"3724",7.543644202
"3725",9.081345748
"3726",8.167007385
"3727",9.926655723
"3728",9.391707252
"3729",9.478409562
"3730",7.985057604
"3731",9.576574446
"3732",11.04089752
"3733",8.764779165
"3734",7.68997454
"3735",12.14679308
"3736",9.34887181
"3737",12.53122005
"3738",9.743204531
"3739",11.31253913
"3740",6.668343288
"3741",10.19414758
"3742",9.983380767
"3743",10.69620478
"3744",8.620446357
"3745",7.702121047
"3746",6.867854773
"3747",8.434682372
"3748",8.458008641
"3749",7.879614945
"3750",8.325777021
"3751",9.528900684
"3752",7.824087506
"3753",11.67434012
"3754",11.722627
"3755",7.979961574
"3756",10.63073964
"3757",8.610202392
"3758",10.81156449
"3759",9.804364656
"3760",9.096487496
"3761",8.46197574
"3762",4.555398601
"3763",7.729897636
"3764",9.411675514
"3765",9.18412754
"3766",10.53006297
"3767",4.581981935
"3768",9.759891621
"3769",13.75936823
"3770",9.432549411
"3771",8.33295754
"3772",6.095642302
"3773",5.275213518
"3774",8.317737475
"3775",10.88299566
"3776",10.67399634
"3777",5.89330181
"3778",8.166566514
"3779",6.834915426
"3780",11.92324183
"3781",8.865561248
"3782",11.05502566
"3783",10.56565747
"3784",10.01810542
"3785",11.10515588
"3786",8.630502467
"3787",11.26552375
"3788",8.057342421
"3789",10.94831973
"3790",10.33033331
"3791",4.552776266
"3792",11.17161085
"3793",8.217634274
"3794",11.9167885
"3795",11.31266425
"3796",12.40169383
"3797",8.680557493
"3798",9.424373058
"3799",10.05692104
"3800",11.36501956
"3801",9.294184386
"3802",9.566406849
"3803",8.117492053
"3804",8.09852662
"3805",7.904813148
"3806",11.24441919
"3807",10.29630158
"3808",11.09254986
"3809",12.32945643
"3810",9.871709847
"3811",9.148888542
"3812",9.713200358
"3813",9.888908672
"3814",9.624764474
"3815",12.51078288
"3816",10.32932483
"3817",12.64310718
"3818",8.556697756
"3819",12.75742545
"3820",8.797690534
"3821",8.084954613
"3822",7.817450654
"3823",10.74894237
"3824",7.389853811
"3825",9.377815199
"3826",12.13302186
"3827",7.617633672
"3828",10.39090722
"3829",11.54627328
"3830",8.838638534
"3831",7.050181451
"3832",9.523158091
"3833",6.904232264
"3834",11.30926406
"3835",8.152930689
"3836",8.775292279
"3837",10.6419467
"3838",10.74312495
"3839",9.942733517
"3840",9.850474739
"3841",6.42777834
"3842",8.119011468
"3843",11.81099258
"3844",8.402293837
"3845",10.94364413
"3846",9.22618203
"3847",9.966162489
"3848",12.87648695
"3849",7.075253652
"3850",7.087727579
"3851",11.50947226
"3852",9.231160549
"3853",11.66959796
"3854",10.15098771
"3855",9.585582058
"3856",7.955844814
"3857",10.23105292
"3858",9.943444008
"3859",11.42821196
"3860",11.95985781
"3861",8.45164449
"3862",11.81294311
"3863",6.355956317
"3864",10.40576134
"3865",8.165654439
"3866",8.727939365
"3867",9.328848104
"3868",9.347403293
"3869",9.499497625
"3870",10.72422516
"3871",9.703602439
"3872",11.12680889
"3873",11.29995321
"3874",8.330402098
"3875",11.01899573
"3876",12.20650704
"3877",7.457913936
"3878",9.647456782
"3879",7.36019765
"3880",7.273533899
"3881",10.6578739
"3882",10.28176903
"3883",8.964424948
"3884",11.74551716
"3885",9.924719858
